run,PauseTime,repetition,Module,meanNbHops
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[22].generic.np,3.3122009569378
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[17].generic.np,3.7965517241379
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[11].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[10].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[9].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[8].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[7].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[6].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-DD-10-20220312-12:20:35-15700,0,10,TARPNetwork.node[7].generic.np,0
RandomWaypointMobility-DD-10-20220312-12:20:35-15700,0,10,TARPNetwork.node[6].generic.np,0
RandomWaypointMobility-DD-10-20220312-12:20:35-15700,0,10,TARPNetwork.node[5].generic.np,0
RandomWaypointMobility-DD-10-20220312-12:20:35-15700,0,10,TARPNetwork.node[4].generic.np,0
RandomWaypointMobility-DD-10-20220312-12:20:35-15700,0,10,TARPNetwork.node[3].generic.np,0
RandomWaypointMobility-DD-10-20220312-12:20:35-15700,0,10,TARPNetwork.node[2].generic.np,0
RandomWaypointMobility-DD-10-20220312-12:20:35-15700,0,10,TARPNetwork.node[1].generic.np,0
RandomWaypointMobility-DD-10-20220312-12:20:35-15700,0,10,TARPNetwork.node[0].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[5].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-DD-1-20220312-12:15:59-15700,0,1,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[17].generic.np,4.6057692307692
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[22].generic.np,4.0325814536341
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-DD-20-20220312-12:25:40-15700,0,20,TARPNetwork.node[2].generic.np,0
