run,PauseTime,repetition,Module,meanNbHops,nbDataPacketsForwarded,nbDataPacketsReceived,nbDataPacketsSent,nbSpdDrops
RandomWaypointMobility-DD-79-20220109-10:16:21-24940,900,19,TARPNetwork.node[28].generic.np,0,888,0,0,0
RandomWaypointMobility-DD-86-20220109-10:19:45-24940,900,26,TARPNetwork.node[39].generic.np,0,871,0,0,0
RandomWaypointMobility-DD-80-20220109-10:16:50-24940,900,20,TARPNetwork.node[22].generic.np,2.2445464982778,0,871,871,0
RandomWaypointMobility-DD-74-20220109-10:14:09-24940,900,14,TARPNetwork.node[46].generic.np,0,871,0,0,0
RandomWaypointMobility-DD-67-20220109-10:10:24-24940,900,7,TARPNetwork.node[39].generic.np,0,870,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[6].generic.np,0,870,0,0,0
RandomWaypointMobility-DD-69-20220109-10:11:41-24940,900,9,TARPNetwork.node[47].generic.np,0,870,0,0,0
RandomWaypointMobility-DD-79-20220109-10:16:21-24940,900,19,TARPNetwork.node[55].generic.np,0,870,0,0,0
RandomWaypointMobility-DD-69-20220109-10:11:41-24940,900,9,TARPNetwork.node[16].generic.np,0,865,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[24].generic.np,0,866,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[12].generic.np,0,866,0,0,0
RandomWaypointMobility-DD-65-20220109-10:09:20-24940,900,5,TARPNetwork.node[22].generic.np,1.161662817552,0,866,866,0
RandomWaypointMobility-DD-60-20220109-10:07:31-24940,900,0,TARPNetwork.node[34].generic.np,0,869,0,0,0
RandomWaypointMobility-DD-85-20220109-10:19:22-24940,900,25,TARPNetwork.node[55].generic.np,0,865,0,0,0
RandomWaypointMobility-DD-86-20220109-10:19:45-24940,900,26,TARPNetwork.node[6].generic.np,0,865,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[20].generic.np,0,865,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[35].generic.np,0,866,0,0,0
RandomWaypointMobility-DD-86-20220109-10:19:45-24940,900,26,TARPNetwork.node[58].generic.np,0,865,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[54].generic.np,0,865,0,0,0
RandomWaypointMobility-DD-60-20220109-10:07:31-24940,900,0,TARPNetwork.node[7].generic.np,0,865,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[31].generic.np,0,864,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[33].generic.np,0,866,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[48].generic.np,0,868,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[6].generic.np,0,868,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[56].generic.np,0,872,0,0,0
RandomWaypointMobility-DD-65-20220109-10:09:20-24940,900,5,TARPNetwork.node[24].generic.np,0,872,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[37].generic.np,0,872,0,0,0
RandomWaypointMobility-DD-69-20220109-10:11:41-24940,900,9,TARPNetwork.node[36].generic.np,0,871,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[18].generic.np,0,871,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[57].generic.np,0,871,0,0,0
RandomWaypointMobility-DD-86-20220109-10:19:45-24940,900,26,TARPNetwork.node[24].generic.np,0,871,0,0,0
RandomWaypointMobility-DD-79-20220109-10:16:21-24940,900,19,TARPNetwork.node[50].generic.np,0,871,0,0,0
RandomWaypointMobility-DD-76-20220109-10:15:03-24940,900,16,TARPNetwork.node[14].generic.np,0,872,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[15].generic.np,0,866,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[29].generic.np,0,850,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[11].generic.np,0,855,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[40].generic.np,0,845,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[38].generic.np,0,912,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[21].generic.np,0,858,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[25].generic.np,0,855,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[23].generic.np,0,864,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[28].generic.np,0,52,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[41].generic.np,0,33,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[28].generic.np,0,900,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[52].generic.np,0,896,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[29].generic.np,0,925,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[18].generic.np,0,39,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[26].generic.np,0,851,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[51].generic.np,0,897,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[39].generic.np,0,909,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[5].generic.np,0,27,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[22].generic.np,6.2222222222222,0,45,45,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[42].generic.np,0,53,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[50].generic.np,0,915,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[30].generic.np,0,857,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[5].generic.np,0,923,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[19].generic.np,0,38,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[4].generic.np,0,903,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[41].generic.np,0,909,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[12].generic.np,0,846,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[3].generic.np,0,47,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[44].generic.np,0,925,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[1].generic.np,0,40,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[51].generic.np,0,938,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[34].generic.np,0,861,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[37].generic.np,0,893,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[32].generic.np,0,913,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[52].generic.np,0,905,0,0,0
RandomWaypointMobility-DD-61-20220109-10:08:02-24940,900,1,TARPNetwork.node[2].generic.np,0,36,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[26].generic.np,0,933,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[21].generic.np,0,927,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[50].generic.np,0,915,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[27].generic.np,0,846,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[33].generic.np,0,931,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[38].generic.np,0,906,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[48].generic.np,0,920,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[59].generic.np,0,909,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[38].generic.np,0,935,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[14].generic.np,0,9,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[40].generic.np,0,929,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[56].generic.np,0,917,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[53].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[49].generic.np,0,934,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[55].generic.np,0,935,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[54].generic.np,0,942,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[27].generic.np,0,863,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[50].generic.np,0,857,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[7].generic.np,0,922,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[6].generic.np,0,917,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[8].generic.np,0,955,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[45].generic.np,0,923,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[37].generic.np,0,937,0,0,0
RandomWaypointMobility-DD-79-20220109-10:16:21-24940,900,19,TARPNetwork.node[6].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[32].generic.np,0,46,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[51].generic.np,0,919,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[34].generic.np,0,924,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[35].generic.np,0,936,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[39].generic.np,0,932,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[33].generic.np,0,926,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[0].generic.np,0,43,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[7].generic.np,0,849,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[40].generic.np,0,63,0,0,0
RandomWaypointMobility-DD-72-20220109-10:13:08-24940,900,12,TARPNetwork.node[50].generic.np,0,937,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[16].generic.np,0,46,0,0,0
RandomWaypointMobility-DD-62-20220109-10:08:09-24940,900,2,TARPNetwork.node[36].generic.np,0,903,0,0,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[17].generic.np,6.3333333333333,0,15,900,0
RandomWaypointMobility-DD-83-20220109-10:18:41-24940,900,23,TARPNetwork.node[44].generic.np,0,38,0,0,0
RandomWaypointMobility-DD-75-20220109-10:14:45-24940,900,15,TARPNetwork.node[46].generic.np,0,853,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[29].generic.np,0,902,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[7].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-66-20220109-10:09:32-24940,900,6,TARPNetwork.node[9].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[48].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[34].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-79-20220109-10:16:21-24940,900,19,TARPNetwork.node[18].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-85-20220109-10:19:22-24940,900,25,TARPNetwork.node[7].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-63-20220109-10:08:35-24940,900,3,TARPNetwork.node[45].generic.np,0,894,0,0,0
RandomWaypointMobility-DD-79-20220109-10:16:21-24940,900,19,TARPNetwork.node[47].generic.np,0,894,0,0,0
RandomWaypointMobility-DD-84-20220109-10:19:03-24940,900,24,TARPNetwork.node[41].generic.np,0,894,0,0,0
RandomWaypointMobility-DD-85-20220109-10:19:22-24940,900,25,TARPNetwork.node[2].generic.np,0,894,0,0,0
RandomWaypointMobility-DD-84-20220109-10:19:03-24940,900,24,TARPNetwork.node[35].generic.np,0,896,0,0,0
RandomWaypointMobility-DD-84-20220109-10:19:03-24940,900,24,TARPNetwork.node[28].generic.np,0,896,0,0,0
RandomWaypointMobility-DD-84-20220109-10:19:03-24940,900,24,TARPNetwork.node[0].generic.np,0,896,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[45].generic.np,0,896,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[19].generic.np,0,896,0,0,0
RandomWaypointMobility-DD-85-20220109-10:19:22-24940,900,25,TARPNetwork.node[39].generic.np,0,897,0,0,0
RandomWaypointMobility-DD-74-20220109-10:14:09-24940,900,14,TARPNetwork.node[50].generic.np,0,899,0,0,0
RandomWaypointMobility-DD-63-20220109-10:08:35-24940,900,3,TARPNetwork.node[24].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-76-20220109-10:15:03-24940,900,16,TARPNetwork.node[5].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-86-20220109-10:19:45-24940,900,26,TARPNetwork.node[40].generic.np,0,898,0,0,0
RandomWaypointMobility-DD-76-20220109-10:15:03-24940,900,16,TARPNetwork.node[11].generic.np,0,894,0,0,0
RandomWaypointMobility-DD-76-20220109-10:15:03-24940,900,16,TARPNetwork.node[10].generic.np,0,895,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[7].generic.np,0,894,0,0,0
RandomWaypointMobility-DD-86-20220109-10:19:45-24940,900,26,TARPNetwork.node[44].generic.np,0,895,0,0,0
RandomWaypointMobility-DD-79-20220109-10:16:21-24940,900,19,TARPNetwork.node[57].generic.np,0,895,0,0,0
RandomWaypointMobility-DD-76-20220109-10:15:03-24940,900,16,TARPNetwork.node[54].generic.np,0,894,0,0,0
RandomWaypointMobility-DD-79-20220109-10:16:21-24940,900,19,TARPNetwork.node[59].generic.np,0,894,0,0,0
RandomWaypointMobility-DD-86-20220109-10:19:45-24940,900,26,TARPNetwork.node[15].generic.np,0,894,0,0,0
RandomWaypointMobility-DD-60-20220109-10:07:31-24940,900,0,TARPNetwork.node[2].generic.np,0,894,0,0,0
RandomWaypointMobility-DD-69-20220109-10:11:41-24940,900,9,TARPNetwork.node[59].generic.np,0,894,0,0,0
RandomWaypointMobility-DD-84-20220109-10:19:03-24940,900,24,TARPNetwork.node[32].generic.np,0,895,0,0,0
RandomWaypointMobility-DD-69-20220109-10:11:41-24940,900,9,TARPNetwork.node[1].generic.np,0,901,0,0,0
RandomWaypointMobility-DD-86-20220109-10:19:45-24940,900,26,TARPNetwork.node[19].generic.np,0,901,0,0,0
RandomWaypointMobility-DD-79-20220109-10:16:21-24940,900,19,TARPNetwork.node[42].generic.np,0,893,0,0,0
RandomWaypointMobility-DD-74-20220109-10:14:09-24940,900,14,TARPNetwork.node[31].generic.np,0,893,0,0,0
RandomWaypointMobility-DD-86-20220109-10:19:45-24940,900,26,TARPNetwork.node[1].generic.np,0,893,0,0,0
RandomWaypointMobility-DD-67-20220109-10:10:24-24940,900,7,TARPNetwork.node[3].generic.np,0,893,0,0,0
RandomWaypointMobility-DD-80-20220109-10:16:50-24940,900,20,TARPNetwork.node[26].generic.np,0,893,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[11].generic.np,0,893,0,0,0
RandomWaypointMobility-DD-79-20220109-10:16:21-24940,900,19,TARPNetwork.node[19].generic.np,0,896,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[53].generic.np,0,895,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[26].generic.np,0,895,0,0,0
RandomWaypointMobility-DD-84-20220109-10:19:03-24940,900,24,TARPNetwork.node[14].generic.np,0,895,0,0,0
RandomWaypointMobility-DD-80-20220109-10:16:50-24940,900,20,TARPNetwork.node[36].generic.np,0,895,0,0,0
RandomWaypointMobility-DD-69-20220109-10:11:41-24940,900,9,TARPNetwork.node[55].generic.np,0,908,0,0,0
RandomWaypointMobility-DD-65-20220109-10:09:20-24940,900,5,TARPNetwork.node[25].generic.np,0,914,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[10].generic.np,0,909,0,0,0
RandomWaypointMobility-DD-67-20220109-10:10:24-24940,900,7,TARPNetwork.node[2].generic.np,0,909,0,0,0
RandomWaypointMobility-DD-63-20220109-10:08:35-24940,900,3,TARPNetwork.node[53].generic.np,0,909,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[44].generic.np,0,908,0,0,0
RandomWaypointMobility-DD-66-20220109-10:09:32-24940,900,6,TARPNetwork.node[24].generic.np,0,914,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[46].generic.np,0,912,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[14].generic.np,0,908,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[35].generic.np,0,908,0,0,0
RandomWaypointMobility-DD-66-20220109-10:09:32-24940,900,6,TARPNetwork.node[40].generic.np,0,908,0,0,0
RandomWaypointMobility-DD-78-20220109-10:16:14-24940,900,18,TARPNetwork.node[47].generic.np,0,908,0,0,0
RandomWaypointMobility-DD-76-20220109-10:15:03-24940,900,16,TARPNetwork.node[12].generic.np,0,915,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[10].generic.np,0,915,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[0].generic.np,0,915,0,0,0
RandomWaypointMobility-DD-69-20220109-10:11:41-24940,900,9,TARPNetwork.node[56].generic.np,0,915,0,0,0
RandomWaypointMobility-DD-82-20220109-10:18:05-24940,900,22,TARPNetwork.node[2].generic.np,0,915,0,0,0
RandomWaypointMobility-DD-69-20220109-10:11:41-24940,900,9,TARPNetwork.node[35].generic.np,0,908,0,0,0
RandomWaypointMobility-DD-65-20220109-10:09:20-24940,900,5,TARPNetwork.node[57].generic.np,0,914,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[23].generic.np,0,914,0,0,0
RandomWaypointMobility-DD-69-20220109-10:11:41-24940,900,9,TARPNetwork.node[28].generic.np,0,914,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[39].generic.np,0,914,0,0,0
RandomWaypointMobility-DD-65-20220109-10:09:20-24940,900,5,TARPNetwork.node[48].generic.np,0,914,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[1].generic.np,0,897,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[7].generic.np,0,909,0,0,0
RandomWaypointMobility-DD-69-20220109-10:11:41-24940,900,9,TARPNetwork.node[43].generic.np,0,909,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[50].generic.np,0,897,0,0,0
RandomWaypointMobility-DD-85-20220109-10:19:22-24940,900,25,TARPNetwork.node[14].generic.np,0,897,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[28].generic.np,0,897,0,0,0
RandomWaypointMobility-DD-81-20220109-10:17:38-24940,900,21,TARPNetwork.node[7].generic.np,0,897,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[19].generic.np,0,897,0,0,0
RandomWaypointMobility-DD-67-20220109-10:10:24-24940,900,7,TARPNetwork.node[16].generic.np,0,908,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[27].generic.np,0,912,0,0,0
RandomWaypointMobility-DD-71-20220109-10:12:36-24940,900,11,TARPNetwork.node[15].generic.np,0,912,0,0,0
RandomWaypointMobility-DD-65-20220109-10:09:20-24940,900,5,TARPNetwork.node[35].generic.np,0,911,0,0,0
RandomWaypointMobility-DD-73-20220109-10:13:36-24940,900,13,TARPNetwork.node[38].generic.np,0,911,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[27].generic.np,0,911,0,0,0
RandomWaypointMobility-DD-80-20220109-10:16:50-24940,900,20,TARPNetwork.node[42].generic.np,0,901,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[6].generic.np,0,911,0,0,0
RandomWaypointMobility-DD-76-20220109-10:15:03-24940,900,16,TARPNetwork.node[46].generic.np,0,909,0,0,0
RandomWaypointMobility-DD-87-20220109-10:20:14-24940,900,27,TARPNetwork.node[8].generic.np,0,910,0,0,0
RandomWaypointMobility-DD-68-20220109-10:11:08-24940,900,8,TARPNetwork.node[40].generic.np,0,910,0,0,0
RandomWaypointMobility-DD-65-20220109-10:09:20-24940,900,5,TARPNetwork.node[10].generic.np,0,910,0,0,0
RandomWaypointMobility-DD-88-20220109-10:20:39-24940,900,28,TARPNetwork.node[15].generic.np,0,1665,0,0,0
RandomWaypointMobility-DD-67-20220109-10:10:24-24940,900,7,TARPNetwork.node[42].generic.np,0,1650,0,0,0
RandomWaypointMobility-DD-66-20220109-10:09:32-24940,900,6,TARPNetwork.node[37].generic.np,0,1649,0,0,0
RandomWaypointMobility-DD-74-20220109-10:14:09-24940,900,14,TARPNetwork.node[49].generic.np,0,1654,0,0,0
RandomWaypointMobility-DD-67-20220109-10:10:24-24940,900,7,TARPNetwork.node[26].generic.np,0,1666,0,0,0
RandomWaypointMobility-DD-80-20220109-10:16:50-24940,900,20,TARPNetwork.node[31].generic.np,0,1666,0,0,0
