run,PauseTime,repetition,Module,meanNbHops
RandomWaypointMobility-SPD-B-10-20220228-13:43:11-28456,0,10,TARPNetwork.node[5].generic.np,0
RandomWaypointMobility-SPD-B-10-20220228-13:43:11-28456,0,10,TARPNetwork.node[4].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[49].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[45].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[40].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[41].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[42].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[43].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[44].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[46].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[47].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[48].generic.np,0
RandomWaypointMobility-SPD-B-10-20220228-13:43:11-28456,0,10,TARPNetwork.node[3].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[50].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[51].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[52].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[53].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[17].generic.np,4.347619047619
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[22].generic.np,4.1426666666667
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[4].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[17].generic.np,3.0801886792453
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[11].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[10].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[9].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[8].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-SPD-B-10-20220228-13:43:11-28456,0,10,TARPNetwork.node[2].generic.np,0
RandomWaypointMobility-SPD-B-10-20220228-13:43:11-28456,0,10,TARPNetwork.node[1].generic.np,0
RandomWaypointMobility-SPD-B-10-20220228-13:43:11-28456,0,10,TARPNetwork.node[0].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[59].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[58].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[57].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[56].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[55].generic.np,0
RandomWaypointMobility-SPD-B-24-20220228-13:51:38-28456,0,24,TARPNetwork.node[54].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[41].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[40].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[42].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[43].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[44].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[45].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[46].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[47].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[48].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[49].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[2].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[1].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[0].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[6].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[17].generic.np,3.1709006928406
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[22].generic.np,2.7096774193548
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[3].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[46].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[54].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[53].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[52].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[51].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[50].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[49].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[48].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[5].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[51].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[52].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[53].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[54].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[55].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[56].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[57].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[58].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[59].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[1].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[2].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[3].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[4].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[47].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[7].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[11].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[10].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[9].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[8].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[6].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[5].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[4].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[10].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[11].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[12].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[13].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[14].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[15].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[17].generic.np,3.4611764705882
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-SPD-B-13-20220228-13:44:57-28456,0,13,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[9].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-SPD-B-5-20220228-13:40:21-28456,0,5,TARPNetwork.node[59].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[55].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[45].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[44].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[43].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[42].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[41].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[40].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[56].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[57].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[58].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[59].generic.np,0
RandomWaypointMobility-SPD-B-12-20220228-13:44:22-28456,0,12,TARPNetwork.node[50].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[0].generic.np,0
RandomWaypointMobility-SPD-B-9-20220228-13:42:39-28456,0,9,TARPNetwork.node[59].generic.np,0
RandomWaypointMobility-SPD-B-9-20220228-13:42:39-28456,0,9,TARPNetwork.node[58].generic.np,0
RandomWaypointMobility-SPD-B-9-20220228-13:42:39-28456,0,9,TARPNetwork.node[57].generic.np,0
RandomWaypointMobility-SPD-B-9-20220228-13:42:39-28456,0,9,TARPNetwork.node[56].generic.np,0
RandomWaypointMobility-SPD-B-9-20220228-13:42:39-28456,0,9,TARPNetwork.node[55].generic.np,0
RandomWaypointMobility-SPD-B-9-20220228-13:42:39-28456,0,9,TARPNetwork.node[54].generic.np,0
RandomWaypointMobility-SPD-B-9-20220228-13:42:39-28456,0,9,TARPNetwork.node[53].generic.np,0
RandomWaypointMobility-SPD-B-9-20220228-13:42:39-28456,0,9,TARPNetwork.node[52].generic.np,0
RandomWaypointMobility-SPD-B-9-20220228-13:42:39-28456,0,9,TARPNetwork.node[51].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[22].generic.np,2.8237454100367
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[7].generic.np,0
RandomWaypointMobility-SPD-B-14-20220228-13:45:44-28456,0,14,TARPNetwork.node[8].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[25].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[23].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[22].generic.np,2.7799113737075
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[21].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[20].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[19].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[18].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[17].generic.np,2.8977900552486
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[16].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[40].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[41].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[42].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[43].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[44].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[45].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[46].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[47].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[48].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[8].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[0].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[1].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[54].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[55].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[56].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[57].generic.np,0
RandomWaypointMobility-SPD-B-19-20220228-13:48:34-28456,0,19,TARPNetwork.node[4].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[40].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[39].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[38].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[37].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[36].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[35].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[34].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[33].generic.np,0
RandomWaypointMobility-SPD-B-22-20220228-13:50:24-28456,0,22,TARPNetwork.node[2].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[29].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[28].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[27].generic.np,0
RandomWaypointMobility-SPD-B-4-20220228-13:39:45-28456,0,4,TARPNetwork.node[26].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[24].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[32].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[31].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[30].generic.np,0
RandomWaypointMobility-SPD-B-3-20220228-13:39:13-28456,0,3,TARPNetwork.node[29].generic.np,0
